Area1,Area2,Area3,Area4,Area5,Area6,Climb,Climb_Type,Grade,Pitches,Commitment,Route_type,Height,Quality,Danger,FA,Description,Protection
California,Lake Tahoe,I-50 Corridor,Horsetail Falls,Troubled Water Boulder,,Squared Away,boulder,0,,,,,1,0,,Start on the square feature just left of SLB and climb direct into SLB,
California,Lake Tahoe,I-50 Corridor,Horsetail Falls,Troubled Water Boulder,,A Brush With A Branch,boulder,0,,,,,3,1,,Climb the blocky features on the left side of the Southern face.,
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Big Sloper Boulder,,Flake Audrain,boulder,4,,,,,3,1,,1000th unique boulder problem ive logged.  Cool flake feature with a less than desired topout.  ,
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Big Sloper Boulder,,Big Slopers,boulder,5,,,,,2,0,,Would be v3 w/o the first dumb move,
California,Lake Tahoe,I-50 Corridor,Lake Audrain,King of the Hill Boulder,,Cold Feet,boulder,3,,,,,4,1,,"Large boulder atop the ridgline not in book.  Beautiful arching crack ending in some wide/insecure bits.   Obviously biased quality rating but such a suspenseful climb!  Easy moves in the crack lead into jams and a good rest, then dig deep (literally to your elbows) for the lip encounter.  Relax on the horn as much as possible, throw the heel high and muster your way over, finessing the seam.",
California,Lake Tahoe,I-50 Corridor,Lake Audrain,King of the Hill Boulder,,Backside Crack,boulder,0,,,,,3,0,,"The downclimb, but also not that bad of a line otherwise.  Weird landing, short problem.",
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Memory Loss,,Write it Down,boulder,0,,,,,3,0,,Tricky slab!  Not to be shrugged off.,
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Memory Loss,,Memory Aid,boulder,4,,,,,3,0,,"Book has some dumb and nonsensical variants.  Just start on the obvious edges and make a powerful start move.  No funky business, KISS",
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Paul Bunyan,,Babe,boulder,2,,,,,1,0,,Awkward climbing up the crack and then it traverses over bushes.  very meh,
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Paul Bunyan,,Paul Bunyan,boulder,3,,,,,3,0,,Cool double arete climb,
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Paul Bunyan,,Blue Ox,boulder,2,,,,,3,0,,"Sweet dihedral climb.  Would be 4 stars w/o the ""jump"" start",
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Smooth Operator,,Smooth Operator,boulder,8,,,,,3,0,,"Climbed a direct variation (v9? my style?).  Couldnt use the standard beta because the first seam crimp was too hard for me to support myself on.  Ended up busting a large move directly out, then a tensiony match, followed by a dyno to the finishing jug (1-handed catch!).",
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Spruce Goose,,Spruce Goose,boulder,5,,,,,2,0,,Scrunchy climb on neat features.  Necessary tree dab,
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Superman,,Superman,boulder,4,,,,,3,0,,Good moderate,
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Triple Chin,,Chicks Dig Scars,boulder,4,,,,,2,0,,Ok sorta arete climb.  Mildly sketch landing,
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Triple Chin,,Triple Chin,boulder,3,,,,,3,0,,Cool traverse across good incut holds.,
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Triple Chin,,White Gold,boulder,2,,,,,2,0,,Contrived line and start,
California,Lake Tahoe,I-50 Corridor,Lake Audrain,Triple Chin,,Mike's Arete,boulder,4,,,,,4,0,,Beautiful arete climb which switches back and forth,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Bogwai,,Jump,boulder,0,,,,,3,0,,Cute lil one move wonder,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Bogwai,,Headbanger,boulder,4,,,,,3,0,,Short but solid movement and neat starting hold,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Bogwai,,Thanks for Crimping,boulder,8,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Space Base,,The Vegetarian,boulder,1,,,,,3,0,,Solid warmup,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Space Base,,Meat Eating Vegetarian,boulder,1,,,,,2,0,,Meh variation to the above,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,UFO Arete,,UFO Arete,boulder,3,,,,,3,0,,Cool arete with a fun rockover,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,UFO Arete,,The Seducer,boulder,8,,,,,3,0,,"Rad little climb, being tall makes it significantly easier but still super fun",
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Evil Dead,,Evil Dead,boulder,6,,,,,3,0,,"Good movement, tough",
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Evil Dead,,Bruce Campbell,boulder,5,,,,,3,1,,"Great movement and clean features, mildly spooky topout",
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Evil Dead,,Army of Darkness,boulder,9,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Evil Dead,,After Party,boulder,6,,,,,3,0,,"Likely underrated, but full value.  Mantle press start, incredible rest jug, then carry through the top.  Nearly died putting on my shoes at the top of the pit",
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Human Math,,Human Math,boulder,7,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,World's Apart,,World's Apart,boulder,9,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Pescaterian,,The Pescaterian,boulder,1,,,,,3,0,,Clean rail/ledge traverse,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Pescaterian,,Cheat Day,boulder,2,,,,,3,0,,"At the top corner of the Pescaterian rail, jump start from the solid but weak looking flake sticking out of the ground.",
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Pescaterian,,The Vegan,boulder,2,,,,,2,0,,"A little funky, didn't care for it much",
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Pescaterian,,Unnamed,boulder,1,,,,,2,0,,Mildly obnoxious feet,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Bapst,,Bapst,boulder,6,,,,,3,0,,Tensiony crimps with a topout that makes you work for it,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Bapst,,Pen15 Club,boulder,11,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Camouflage Forest,Raspberry Tower,,Raspberry Tower,boulder,3,,,,,3,0,,Neat little opposition with tricky feet,
California,Lake Tahoe,I-50 Corridor,Loon Lake,Cave Area,,Aluminum Lady,boulder,4,,,,,2,0,,Hard and some obnoxious movement,
California,Lake Tahoe,I-50 Corridor,Loon Lake,Gold Face,,Cowboy Up,boulder,6,,,,,3,0,,Cool face/compression/arete climb!  Neat knobs and foot features and a little tricky!  Couple moves and a cruiser topout.,
California,Lake Tahoe,I-50 Corridor,Loon Lake,Gold Face,,Cowgirl Up,boulder,4,,,,,0,1,,Really hard!  Maybe heat and sun were a factor?,
California,Lake Tahoe,I-50 Corridor,Loon Lake,Gold Face,,Cowgirl Downclimb,boulder,0,,,,,2,0,,Neat features and knobs but definitely some scary lichen,
California,Lake Tahoe,I-50 Corridor,Loon Lake,Green Wall,,Feel the Love,boulder,7,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Loon Lake,Green Wall,,Cookie Cutter,boulder,2,,,,,3,0,,,
California,Lake Tahoe,I-50 Corridor,Loon Lake,Green Wall,,Smooth Sailing,boulder,1,,,,,3,0,,"Tricky crux, fun jump variation",
California,Lake Tahoe,I-50 Corridor,Loon Lake,Green Wall,,Smooth Sailing Crack,boulder,1,,,,,2,0,,,
California,Lake Tahoe,I-50 Corridor,Loon Lake,Madness Boulder,,Madness,boulder,11,,,,,0,0,,Definitely need to go back and try this again!  Good progress in first session--very weighted heel hook.  How to cut feet?,
California,Lake Tahoe,I-50 Corridor,Loon Lake,Tall Wall,,Crack Addict,boulder,4,,,,,4,1,,"Pretty stellar crack fissure.  Good holds, mellow movement, great landing.",
California,Lake Tahoe,I-50 Corridor,Loon Lake,The Roof Boulder,,Half Throttle,boulder,7,,,,,2,0,,One-move dyno.,
California,Lake Tahoe,I-50 Corridor,Lover's Leap,Whales Tail,,Whales Tale,boulder,9,,,,,4,0,,"4 attempts, pretty fun.  ",
California,Lake Tahoe,I-50 Corridor,Lover's Leap,Whales Tail,,Vic's Line,boulder,9,,,,,2,0,,Don't really know how I topped this thing.  Trusted nothingness for both hands and feet and somehow found myself on top.  Need to repeat.,
California,Lake Tahoe,I-50 Corridor,Pie Shop,The Thing,,Sink or Swim,boulder,6,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Pie Shop,The Thing,,Unnamed,boulder,4,,,,,3,0,,"The Ironman Traverse of Pie Shop, underrated and underestimated.  Good rests mixed with tough moves on poor feet.  Awkward landing for the end, but very safe/comfy holds",
California,Lake Tahoe,I-50 Corridor,Pie Shop,Boulder J,,Unnamed,boulder,3,,,,,2,0,,Short seam traverse on the nieghboring boulder.  Not bad,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Boulder J,,Rusty Knife,boulder,5,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Powersauce Boulder,,Powersauce,boulder,7,,,,,2,0,,One move wonder.  Wasted SO MANY attempts trying it in approach shoes and not examining all available holds,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Powersauce Boulder,,Hanging Sloper,boulder,5,,,,,2,0,,Little butt-hangin' slapper,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Powersauce Boulder,,Unnamed,boulder,3,,,,,3,0,,Short but sweet,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Powersauce Boulder,,Unnamed,boulder,3,,,,,2,0,,Short but bleh,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Drilled Pockets Boulder,,Unnamed,boulder,2,,,,,2,0,,Unexpectedly difficult and blank topout.  Maybe I missed some holds,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Drilled Pockets Boulder,,Chiselers,boulder,3,,,,,3,0,,Drilled but solid holds.  More difficult than expected,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Drilled Pockets Boulder,,Mournful Sight,boulder,4,,,,,3,0,,Debatebly easier than its sister climb but good movement using 1? drilled hold,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Boulder U,,Unnamed,boulder,1,,,,,3,0,,Cool patina mantle to mellow slab,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Boulder U,,Rat Demon,boulder,6,,,,,0,0,,"Tired and hot, but got close?  Tried campus and feet first, this feels HARD",
California,Lake Tahoe,I-50 Corridor,Pie Shop,Mars Attacks,,Unnamed,boulder,4,,,,,3,0,,Flowier than Mars Attacks?  Pretty enjoyable,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Mars Attacks,,Mars Attacks,boulder,3,,,,,3,0,,"Neat features, less than sub-par movement",
California,Lake Tahoe,I-50 Corridor,Pie Shop,Boulder N,,Go Fever,boulder,3,,,,,2,0,,"Short and sharp, one move wonder",
California,Lake Tahoe,I-50 Corridor,Pie Shop,Triple Crown Boulder,,Par For Course,boulder,3,,,,,3,0,,Cool pullover move to a looong reach,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Triple Crown Boulder,,Nail Traverse,boulder,4,,,,,3,0,,"HARD shouldery move, but good climb",
California,Lake Tahoe,I-50 Corridor,Pie Shop,Triple Crown Boulder,,Tiger Woods Stand,boulder,5,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Triple Crown Boulder,,Tiger Woods Sit,boulder,9,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Triple Crown Boulder,,Hole In Four,boulder,3,,,,,3,0,,"Drilled, but nice big move to an unsuspecting jug to finish",
California,Lake Tahoe,I-50 Corridor,Pie Shop,Triple Crown Boulder,,Arnold Palmer,boulder,5,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Triple Crown Boulder,,Arnold Palmer Low,boulder,7,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Pie Shop,Golf Course Boulder,,Flying Birdie,boulder,5,,,,,4,0,,"The best climb in the area.  Tricky weight shift to start, followed by mellow liebacking, and finish with a nice pop to a jug.  Topout was tricky",
California,Lake Tahoe,I-50 Corridor,Pie Shop,Long Shot,,Total Consciousness,boulder,0,,,,,3,1,,Nice mellow slab,
California,Lake Tahoe,I-50 Corridor,Single Boulders,Toltec Boulder,,Silver Bullet,boulder,7,,,,,3,0,,,
California,Lake Tahoe,I-50 Corridor,Single Boulders,Toltec Boulder,,Aztec,boulder,5,,,,,4,0,,,
California,Lake Tahoe,I-50 Corridor,Single Boulders,Toltec Boulder,,Flying Mayan,boulder,6,,,,,3,0,,,
California,Lake Tahoe,I-50 Corridor,Single Boulders,Toltec Boulder,,Olmec,boulder,3,,,,,2,0,,,
California,Lake Tahoe,I-50 Corridor,Single Boulders,Toltec Boulder,,Flying Silver,boulder,9,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Sugarloaf,Bird Dog,,Bird Dog,boulder,7,,,,,0,1,,v7 game of eye spy,
California,Lake Tahoe,I-50 Corridor,Sugarloaf,Bird Dog,,Funky Dog,boulder,5,,,,,3,0,,Neato,
California,Lake Tahoe,I-50 Corridor,Sugarloaf,The Wave,,Unnamed,boulder,B,,,,,2,0,,"Meh arete feature, very short",
California,Lake Tahoe,I-50 Corridor,Sugarloaf,The Wave,,The Seam,boulder,6,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Sugarloaf,The Wave,,The Crack,boulder,0,,,,,3,0,,This feature is coming out soon,
California,Lake Tahoe,I-50 Corridor,Sugarloaf,The Wave,,Paul's Pin Job,boulder,8,,,,,3,0,,Neat little pin scar crack.  Actually climbs pretty well,
California,Lake Tahoe,I-50 Corridor,Sugarloaf,The Wave,,Polaski Arete,boulder,10,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,Sugarloaf,The Wave,,The Woodsman,boulder,4,,,,,3,0,,Not bad,
California,Lake Tahoe,I-50 Corridor,The Ghosts,Bodie,,Bodie,boulder,3,,,,,3,0,,Neat little climb on good edges with big moves.,
California,Lake Tahoe,I-50 Corridor,The Ghosts,Bodie,,Bodie Sit Start,boulder,4,,,,,2,0,,Kind of nasty holds to get into Bodie.  Meh,
California,Lake Tahoe,I-50 Corridor,The Ghosts,Bodie,,Bodie Var.,boulder,4,,,,,3,0,,Start in/on the shelf and somewhat blindly lean backwards out of the roof before reaching to the start of 'Bodie'.,
California,Lake Tahoe,I-50 Corridor,The Ghosts,Bodie,,There's No Such Thing,boulder,B,,,,,3,0,,,
California,Lake Tahoe,I-50 Corridor,The Ghosts,Bodie,,Brothers Grimm,boulder,8,,,,,0,0,,,
California,Lake Tahoe,I-50 Corridor,The Ghosts,Ghost Dreamer,,Ghost Dreamer,boulder,5,,,,,2,0,,Why is this 4 stars? Why is this the guidebook cover?  Okay movement from a very high start to a dropoff.....I guess the view carries most of the weight.,
California,Lake Tahoe,I-50 Corridor,The Ghosts,Ghost Dreamer,,Crown Jewel,boulder,10,,,,,0,1,,Unbelieveable.  Absolutely stunning line with a gorgeous setting.  Will be an incredibly proud send.,
California,Lake Tahoe,I-80 Corridor,Boreal,The Flying Saucer,,Terminal Velocity,boulder,5,,,,,4,1,,Fantastic line with unique holds and movement.,
California,Lake Tahoe,I-80 Corridor,Boreal,The Flying Saucer,,Maximum Overdrive,boulder,8,,,,,0,1,,,
California,Lake Tahoe,I-80 Corridor,Boreal,The Party Bus,,Crackalicious,boulder,4,,,,,4,1,,Great and interesting crack climb,
California,Lake Tahoe,I-80 Corridor,Boreal,The Party Bus,,Campfire Arete,boulder,6,,,,,3,0,,"Awesome feature, starts a little high",
California,Lake Tahoe,I-80 Corridor,Boreal,The Party Bus,,Campfire Arete Sit,boulder,8,,,,,4,0,,The full feature.  Tougher than it looks!,
California,Lake Tahoe,I-80 Corridor,Boreal,Warm Up Wall,,White Cap,boulder,2,,,,,2,0,,,
California,Lake Tahoe,I-80 Corridor,Boreal,Warm Up Wall,,Warm Spot,boulder,2,,,,,3,0,,Cool warmup,
California,Lake Tahoe,I-80 Corridor,Boreal,Warm Up Wall,,Unnamed,boulder,B,,,,,2,0,,,
California,Lake Tahoe,I-80 Corridor,Boreal,Warm Up Wall,,Warm Blooded,boulder,4,,,,,3,1,,Neat features ending in blankness. Tricky to figure out/find holds for the top but it goes!,
California,Lake Tahoe,I-80 Corridor,Boreal,Warm Up Wall,,Unnamed,boulder,0,,,,,2,1,,,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Blackmail,,Blackmail,boulder,8,,,,,4,0,,Simple and cool movement up the vertical/slabby face,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Endless Summer,,Endless Summer,boulder,7,,,,,4,0,,A beautiful lip traverse with surprisingly good holds and a tricky finish,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Porcupine #1,,Porcupine,boulder,3,,,,,2,0,,Too long ago :/,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Porcupine #1,,Unnamed,boulder,0,,,,,2,0,,Too long ago :/,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Porcupine #1,,Unnamed,boulder,2,,,,,2,0,,Too long ago :/,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Rustoleum,,Unnamed,boulder,1,,,,,2,1,,Short and easy slab climb,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Rustoleum,,Rustoleum,boulder,3,,,,,3,1,,A couple tricky moves to an easy finish,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Rustoleum,,Rust Proof,boulder,3,,,,,3,1,,Good vert climbing,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Rustoleum,,Rock Candy,boulder,2,,,,,3,1,,Fun tiny hold climbing,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Rustoleum,,Rust in Peace,boulder,4,,,,,2,1,,"Not as hard as expected, but still decent climbing",
California,Lake Tahoe,I-80 Corridor,Castle Peak,Skeeter Glen,,Unnamed,boulder,3,,,,,2,0,,Tricky nothingness,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Skeeter Glen,,Unnamed,boulder,2,,,,,2,0,,Neat features to a JUG finish,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Skeeter Glen,,Skeeter Glen,boulder,9,,,,,4,0,,Amazing movement on a technical double arete,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Skeeter Glen,,Progressive Disillusionment,boulder,11,,,,,0,0,,,
California,Lake Tahoe,I-80 Corridor,Castle Peak,So Close,,So Close,boulder,7,,,,,2,0,,Neat movement down low leads to tiny crystal squeezing up high,
California,Lake Tahoe,I-80 Corridor,Castle Peak,So Close,,Yep,boulder,2,,,,,3,0,,Mantle up the ledge,
California,Lake Tahoe,I-80 Corridor,Castle Peak,So Close,,Yep Low,boulder,5,,,,,1,0,,A silly extension to the previous line,
California,Lake Tahoe,I-80 Corridor,Castle Peak,So Close,,So Sweet,boulder,4,,,,,2,0,,Cool holds to a meh finish,
California,Lake Tahoe,I-80 Corridor,Castle Peak,So Close,,Startsky & Thrutch,boulder,6,,,,,3,0,,Big moves on good holds.  Fun,
California,Lake Tahoe,I-80 Corridor,Castle Peak,So Close,,Unnamed,boulder,2,,,,,2,0,,The zigzag crack/chimney,
California,Lake Tahoe,I-80 Corridor,Castle Peak,The House Boulder,,Mikey's House,boulder,6,,,,,3,0,,Too long ago :/ Edit 7/23/18: How the fuck did I climb this?!,
California,Lake Tahoe,I-80 Corridor,Castle Peak,The House Boulder,,House of Pain,boulder,4,,,,,3,0,,Too long ago :/ Edit 7/23/18: How the fuck did I climb this?!,
California,Lake Tahoe,I-80 Corridor,Castle Peak,The House Boulder,,Fun House,boulder,6,,,,,4,0,,Great line up clear crisp holds.  Classic,
California,Lake Tahoe,I-80 Corridor,Castle Peak,The House Boulder,,Fun House Left,boulder,5,,,,,3,0,,"Slight variation to above, still awesome",
California,Lake Tahoe,I-80 Corridor,Castle Peak,The House Boulder,,Unnamed,boulder,5,,,,,0,1,,,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Treasure Chest North,,Unnamed,boulder,0,,,,,2,0,,Too long ago :/,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Treasure Chest North,,The Nose Left,boulder,4,,,,,2,0,,Too long ago :/,
California,Lake Tahoe,I-80 Corridor,Castle Peak,Treasure Chest North,,Oh My,boulder,4,,,,,2,0,,Too long ago :/,
